match_id,date,year,format,team,opponent,competition,stage,venue,city,result,winner,margin,margin_type,player_of_match,india_players
1348649,2023-01-27,2023,T20I,India,New Zealand,New Zealand tour of India,,"JSCA International Stadium Complex, Ranchi",Ranchi,Lost,New Zealand,21.0,runs,DJ Mitchell,"Shubman Gill, Ishan Kishan, RA Tripathi, SA Yadav, HH Pandya, Washington Sundar, DJ Hooda, Shivam Mavi, Kuldeep Yadav, Arshdeep Singh, Umran Malik"
1348650,2023-01-29,2023,T20I,India,New Zealand,New Zealand tour of India,,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Won,India,6.0,wickets,SA Yadav,"Shubman Gill, Ishan Kishan, RA Tripathi, SA Yadav, Washington Sundar, HH Pandya, DJ Hooda, Shivam Mavi, Kuldeep Yadav, Arshdeep Singh, YS Chahal"
1348651,2023-02-01,2023,T20I,India,New Zealand,New Zealand tour of India,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Won,India,168.0,runs,Shubman Gill,"Ishan Kishan, Shubman Gill, RA Tripathi, SA Yadav, HH Pandya, DJ Hooda, Washington Sundar, Shivam Mavi, Kuldeep Yadav, Arshdeep Singh, Umran Malik"
1348652,2023-02-09,2023,Test,India,Australia,Australia tour of India,,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur,Won,India,132.0,runs,RA Jadeja,"RG Sharma, KL Rahul, R Ashwin, CA Pujara, V Kohli, SA Yadav, RA Jadeja, KS Bharat, AR Patel, Mohammed Shami, Mohammed Siraj"
1348653,2023-02-17,2023,Test,India,Australia,Australia tour of India,,"Arun Jaitley Stadium, Delhi",Delhi,Won,India,6.0,wickets,RA Jadeja,"RG Sharma, KL Rahul, CA Pujara, V Kohli, SS Iyer, RA Jadeja, KS Bharat, AR Patel, R Ashwin, Mohammed Shami, Mohammed Siraj"
1348654,2023-03-01,2023,Test,India,Australia,Australia tour of India,,"Holkar Cricket Stadium, Indore",Indore,Lost,Australia,9.0,wickets,NM Lyon,"RG Sharma, Shubman Gill, CA Pujara, V Kohli, RA Jadeja, SS Iyer, KS Bharat, AR Patel, R Ashwin, UT Yadav, Mohammed Siraj"
1348655,2023-03-09,2023,Test,India,Australia,Australia tour of India,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Draw,,,,V Kohli,"RG Sharma, Shubman Gill, CA Pujara, V Kohli, RA Jadeja, KS Bharat, AR Patel, R Ashwin, UT Yadav, Mohammed Shami, SS Iyer"
1348656,2023-03-17,2023,ODI,India,Australia,Australia tour of India,,"Wankhede Stadium, Mumbai",Mumbai,Won,India,5.0,wickets,RA Jadeja,"Ishan Kishan, Shubman Gill, V Kohli, SA Yadav, KL Rahul, HH Pandya, RA Jadeja, SN Thakur, Kuldeep Yadav, Mohammed Siraj, Mohammed Shami"
1348657,2023-03-19,2023,ODI,India,Australia,Australia tour of India,,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Lost,Australia,10.0,wickets,MA Starc,"RG Sharma, Shubman Gill, V Kohli, SA Yadav, KL Rahul, HH Pandya, RA Jadeja, AR Patel, Kuldeep Yadav, Mohammed Shami, Mohammed Siraj"
1348658,2023-03-22,2023,ODI,India,Australia,Australia tour of India,,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Lost,Australia,21.0,runs,A Zampa,"RG Sharma, Shubman Gill, V Kohli, KL Rahul, AR Patel, HH Pandya, SA Yadav, RA Jadeja, Kuldeep Yadav, Mohammed Shami, Mohammed Siraj"
1358412,2023-06-07,2023,Test,India,Australia,ICC World Test Championship,Final,"Kennington Oval, London",London,Lost,Australia,209.0,runs,TM Head,"RG Sharma, Shubman Gill, CA Pujara, V Kohli, AM Rahane, RA Jadeja, KS Bharat, SN Thakur, UT Yadav, Mohammed Shami, Mohammed Siraj"
1381212,2023-07-12,2023,Test,India,West Indies,India tour of West Indies,,"Windsor Park, Roseau, Dominica",Roseau,Won,India,141.0,runs,YBK Jaiswal,"YBK Jaiswal, RG Sharma, Shubman Gill, V Kohli, AM Rahane, RA Jadeja, Ishan Kishan, R Ashwin, SN Thakur, JD Unadkat, Mohammed Siraj"
1381213,2023-07-20,2023,Test,India,West Indies,India tour of West Indies,,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,Draw,,,,Mohammed Siraj,"YBK Jaiswal, RG Sharma, Shubman Gill, V Kohli, AM Rahane, RA Jadeja, Ishan Kishan, R Ashwin, JD Unadkat, Mohammed Siraj, Mukesh Kumar"
1381214,2023-07-27,2023,ODI,India,West Indies,India tour of West Indies,,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Won,India,5.0,wickets,Kuldeep Yadav,"Ishan Kishan, Shubman Gill, SA Yadav, HH Pandya, RA Jadeja, SN Thakur, RG Sharma, V Kohli, Kuldeep Yadav, Umran Malik, Mukesh Kumar"
1381215,2023-07-29,2023,ODI,India,West Indies,India tour of West Indies and United States of America,,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Lost,West Indies,6.0,wickets,SD Hope,"Ishan Kishan, Shubman Gill, SV Samson, AR Patel, HH Pandya, SA Yadav, RA Jadeja, SN Thakur, Kuldeep Yadav, Umran Malik, Mukesh Kumar"
1381216,2023-08-01,2023,ODI,India,West Indies,India tour of West Indies and United States of America,,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,Won,India,200.0,runs,Shubman Gill,"Ishan Kishan, Shubman Gill, RD Gaikwad, SV Samson, HH Pandya, SA Yadav, RA Jadeja, SN Thakur, JD Unadkat, Kuldeep Yadav, Mukesh Kumar"
1381217,2023-08-03,2023,T20I,India,West Indies,India tour of West Indies and United States of America,,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,Lost,West Indies,4.0,runs,JO Holder,"Ishan Kishan, Shubman Gill, SA Yadav, Tilak Varma, HH Pandya, SV Samson, AR Patel, Kuldeep Yadav, Arshdeep Singh, YS Chahal, Mukesh Kumar"
1381218,2023-08-06,2023,T20I,India,West Indies,India tour of West Indies and United States of America,,"Providence Stadium, Guyana",Providence,Lost,West Indies,2.0,wickets,N Pooran,"Ishan Kishan, Shubman Gill, SA Yadav, Tilak Varma, SV Samson, HH Pandya, AR Patel, Ravi Bishnoi, Arshdeep Singh, YS Chahal, Mukesh Kumar"
1381219,2023-08-08,2023,T20I,India,West Indies,India tour of West Indies and United States of America,,"Providence Stadium, Guyana",Providence,Won,India,7.0,wickets,SA Yadav,"YBK Jaiswal, Shubman Gill, SA Yadav, Tilak Varma, HH Pandya, SV Samson, AR Patel, Kuldeep Yadav, YS Chahal, Arshdeep Singh, Mukesh Kumar"
1381220,2023-08-12,2023,T20I,India,West Indies,India tour of West Indies and United States of America,,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Won,India,9.0,wickets,YBK Jaiswal,"YBK Jaiswal, Shubman Gill, Tilak Varma, SA Yadav, HH Pandya, SV Samson, AR Patel, Kuldeep Yadav, YS Chahal, Arshdeep Singh, Mukesh Kumar"
1381221,2023-08-13,2023,T20I,India,West Indies,India tour of West Indies and United States of America,,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Lost,West Indies,8.0,wickets,R Shepherd,"YBK Jaiswal, Shubman Gill, SA Yadav, Tilak Varma, SV Samson, HH Pandya, AR Patel, Arshdeep Singh, Kuldeep Yadav, YS Chahal, Mukesh Kumar"
1384634,2023-08-18,2023,T20I,India,Ireland,India tour of Ireland,,"Malahide, Dublin",Dublin,Won,India,2.0,runs,JJ Bumrah,"YBK Jaiswal, RD Gaikwad, Tilak Varma, SV Samson, RK Singh, S Dube, Washington Sundar, Arshdeep Singh, JJ Bumrah, Ravi Bishnoi, M Prasidh Krishna"
1384637,2023-08-20,2023,T20I,India,Ireland,India tour of Ireland,,"Malahide, Dublin",Dublin,Won,India,33.0,runs,RK Singh,"YBK Jaiswal, RD Gaikwad, Tilak Varma, SV Samson, RK Singh, S Dube, Washington Sundar, Arshdeep Singh, JJ Bumrah, Ravi Bishnoi, M Prasidh Krishna"
1388394,2023-09-02,2023,ODI,India,Pakistan,Asia Cup,,Pallekele International Cricket Stadium,Kandy,No Result,,,,,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, Ishan Kishan, HH Pandya, RA Jadeja, SN Thakur, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1388398,2023-09-04,2023,ODI,India,Nepal,Asia Cup,,Pallekele International Cricket Stadium,Kandy,Won,India,10.0,wickets,RG Sharma,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, Ishan Kishan, HH Pandya, RA Jadeja, SN Thakur, Kuldeep Yadav, Mohammed Shami, Mohammed Siraj"
1388406,2023-09-10,2023,ODI,India,Pakistan,Asia Cup,,"R Premadasa Stadium, Colombo",Colombo,Won,India,228.0,runs,V Kohli,"RG Sharma, Shubman Gill, V Kohli, KL Rahul, Ishan Kishan, HH Pandya, RA Jadeja, SN Thakur, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1388407,2023-09-12,2023,ODI,India,Sri Lanka,Asia Cup,,"R Premadasa Stadium, Colombo",Colombo,Won,India,41.0,runs,DN Wellalage,"RG Sharma, Shubman Gill, V Kohli, Ishan Kishan, KL Rahul, HH Pandya, RA Jadeja, AR Patel, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1388412,2023-09-15,2023,ODI,India,Bangladesh,Asia Cup,,"R Premadasa Stadium, Colombo",Colombo,Lost,Bangladesh,6.0,runs,Shakib Al Hasan,"RG Sharma, Shubman Gill, Tilak Varma, KL Rahul, Ishan Kishan, SA Yadav, RA Jadeja, AR Patel, SN Thakur, Mohammed Shami, M Prasidh Krishna"
1388414,2023-09-17,2023,ODI,India,Sri Lanka,Asia Cup,Final,"R Premadasa Stadium, Colombo",Colombo,Won,India,10.0,wickets,Mohammed Siraj,"Ishan Kishan, Shubman Gill, RG Sharma, V Kohli, KL Rahul, HH Pandya, RA Jadeja, Washington Sundar, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1389388,2023-09-22,2023,ODI,India,Australia,Australia tour of India,,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Won,India,5.0,wickets,Mohammed Shami,"RD Gaikwad, Shubman Gill, SS Iyer, KL Rahul, Ishan Kishan, SA Yadav, RA Jadeja, R Ashwin, SN Thakur, JJ Bumrah, Mohammed Shami"
1389389,2023-09-24,2023,ODI,India,Australia,Australia tour of India,,"Holkar Cricket Stadium, Indore",Indore,Won,India,99.0,runs,SS Iyer,"RD Gaikwad, Shubman Gill, SS Iyer, KL Rahul, Ishan Kishan, SA Yadav, RA Jadeja, R Ashwin, SN Thakur, Mohammed Shami, M Prasidh Krishna"
1389390,2023-09-27,2023,ODI,India,Australia,Australia tour of India,,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,Lost,Australia,66.0,runs,GJ Maxwell,"RG Sharma, Washington Sundar, V Kohli, SS Iyer, KL Rahul, SA Yadav, RA Jadeja, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj, M Prasidh Krishna"
1399113,2023-10-03,2023,T20I,India,Nepal,Asian Games Men's Cricket Competition,Quarter Final,Zhejiang University of Technology Cricket Field,Hangzhou,Won,India,23.0,runs,,"YBK Jaiswal, RD Gaikwad, Tilak Varma, JM Sharma, S Dube, RK Singh, R Sai Kishore, Washington Sundar, Ravi Bishnoi, Avesh Khan, Arshdeep Singh"
1399117,2023-10-06,2023,T20I,India,Bangladesh,Asian Games Men's Cricket Competition,Semi Final,Zhejiang University of Technology Cricket Field,Hangzhou,Won,India,9.0,wickets,,"YBK Jaiswal, RD Gaikwad, Tilak Varma, JM Sharma, RK Singh, S Dube, Washington Sundar, Shahbaz Ahmed, R Sai Kishore, Ravi Bishnoi, Arshdeep Singh"
1384396,2023-10-08,2023,ODI,India,Australia,ICC Cricket World Cup,,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Won,India,6.0,wickets,KL Rahul,"RG Sharma, Ishan Kishan, V Kohli, SS Iyer, KL Rahul, HH Pandya, RA Jadeja, R Ashwin, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1384403,2023-10-14,2023,ODI,India,Pakistan,ICC Cricket World Cup,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Won,India,7.0,wickets,JJ Bumrah,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, HH Pandya, RA Jadeja, SN Thakur, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1384408,2023-10-19,2023,ODI,India,Bangladesh,ICC Cricket World Cup,,"Maharashtra Cricket Association Stadium, Pune",Pune,Won,India,7.0,wickets,V Kohli,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, HH Pandya, RA Jadeja, SN Thakur, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1384412,2023-10-22,2023,ODI,India,New Zealand,ICC Cricket World Cup,,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Won,India,4.0,wickets,Mohammed Shami,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, SA Yadav, RA Jadeja, Mohammed Shami, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1384420,2023-10-29,2023,ODI,India,England,ICC Cricket World Cup,,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Won,India,100.0,runs,RG Sharma,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, SA Yadav, RA Jadeja, Mohammed Shami, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1384424,2023-11-02,2023,ODI,India,Sri Lanka,ICC Cricket World Cup,,"Wankhede Stadium, Mumbai",Mumbai,Won,India,302.0,runs,Mohammed Shami,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, SA Yadav, RA Jadeja, Mohammed Shami, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1384428,2023-11-05,2023,ODI,India,South Africa,ICC Cricket World Cup,,"Eden Gardens, Kolkata",Kolkata,Won,India,243.0,runs,V Kohli,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, SA Yadav, RA Jadeja, Mohammed Shami, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1384436,2023-11-12,2023,ODI,India,Netherlands,ICC Cricket World Cup,,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Won,India,160.0,runs,SS Iyer,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, SA Yadav, RA Jadeja, JJ Bumrah, Mohammed Shami, Kuldeep Yadav, Mohammed Siraj"
1384437,2023-11-15,2023,ODI,India,New Zealand,ICC Cricket World Cup,Semi Final,"Wankhede Stadium, Mumbai",Mumbai,Won,India,70.0,runs,Mohammed Shami,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, SA Yadav, RA Jadeja, JJ Bumrah, Mohammed Shami, Kuldeep Yadav, Mohammed Siraj"
1384439,2023-11-19,2023,ODI,India,Australia,ICC Cricket World Cup,Final,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Lost,Australia,6.0,wickets,TM Head,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, RA Jadeja, SA Yadav, Mohammed Shami, JJ Bumrah, Kuldeep Yadav, Mohammed Siraj"
1389391,2023-11-23,2023,T20I,India,Australia,Australia tour of India,,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Won,India,2.0,wickets,SA Yadav,"YBK Jaiswal, RD Gaikwad, Ishan Kishan, SA Yadav, Tilak Varma, RK Singh, AR Patel, Ravi Bishnoi, Arshdeep Singh, Mukesh Kumar, M Prasidh Krishna"
1389392,2023-11-26,2023,T20I,India,Australia,Australia tour of India,,"Greenfield International Stadium, Thiruvananthapuram",Thiruvananthapuram,Won,India,44.0,runs,YBK Jaiswal,"YBK Jaiswal, RD Gaikwad, Ishan Kishan, SA Yadav, RK Singh, Tilak Varma, AR Patel, Ravi Bishnoi, Arshdeep Singh, Mukesh Kumar, M Prasidh Krishna"
1389393,2023-11-28,2023,T20I,India,Australia,Australia tour of India,,"Barsapara Cricket Stadium, Guwahati",Guwahati,Lost,Australia,5.0,wickets,GJ Maxwell,"YBK Jaiswal, RD Gaikwad, Ishan Kishan, SA Yadav, Tilak Varma, RK Singh, AR Patel, Ravi Bishnoi, Arshdeep Singh, Avesh Khan, M Prasidh Krishna"
1389394,2023-12-01,2023,T20I,India,Australia,Australia tour of India,,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,Won,India,20.0,runs,AR Patel,"YBK Jaiswal, RD Gaikwad, SS Iyer, SA Yadav, RK Singh, JM Sharma, AR Patel, DL Chahar, Ravi Bishnoi, Avesh Khan, Mukesh Kumar"
1389395,2023-12-03,2023,T20I,India,Australia,Australia tour of India,,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Won,India,6.0,runs,AR Patel,"YBK Jaiswal, RD Gaikwad, SS Iyer, SA Yadav, RK Singh, JM Sharma, AR Patel, Ravi Bishnoi, Arshdeep Singh, Avesh Khan, Mukesh Kumar"
1387598,2023-12-12,2023,T20I,India,South Africa,India tour of South Africa,,"St George's Park, Gqeberha",Gqeberha,Lost,South Africa,5.0,wickets,T Shamsi,"YBK Jaiswal, Shubman Gill, Tilak Varma, SA Yadav, RK Singh, JM Sharma, RA Jadeja, Arshdeep Singh, Kuldeep Yadav, Mohammed Siraj, Mukesh Kumar"
1387599,2023-12-14,2023,T20I,India,South Africa,India tour of South Africa,,"The Wanderers Stadium, Johannesburg",Johannesburg,Won,India,106.0,runs,SA Yadav,"YBK Jaiswal, Shubman Gill, Tilak Varma, SA Yadav, RK Singh, JM Sharma, RA Jadeja, Arshdeep Singh, Mohammed Siraj, Kuldeep Yadav, Mukesh Kumar"
1387600,2023-12-17,2023,ODI,India,South Africa,India tour of South Africa,,"The Wanderers Stadium, Johannesburg",Johannesburg,Won,India,8.0,wickets,Arshdeep Singh,"RD Gaikwad, B Sai Sudharsan, SS Iyer, Tilak Varma, KL Rahul, SV Samson, AR Patel, Arshdeep Singh, Avesh Khan, Kuldeep Yadav, Mukesh Kumar"
1387601,2023-12-19,2023,ODI,India,South Africa,India tour of South Africa,,"St George's Park, Gqeberha",Gqeberha,Lost,South Africa,8.0,wickets,T de Zorzi,"RD Gaikwad, B Sai Sudharsan, Tilak Varma, KL Rahul, SV Samson, RK Singh, AR Patel, Kuldeep Yadav, Arshdeep Singh, Avesh Khan, Mukesh Kumar"
1387602,2023-12-21,2023,ODI,India,South Africa,India tour of South Africa,,"Boland Park, Paarl",Paarl,Won,India,78.0,runs,SV Samson,"RM Patidar, B Sai Sudharsan, SV Samson, KL Rahul, Tilak Varma, RK Singh, AR Patel, Washington Sundar, Arshdeep Singh, Avesh Khan, Mukesh Kumar"
1387603,2023-12-26,2023,Test,India,South Africa,India tour of South Africa,,"SuperSport Park, Centurion",Centurion,Lost,South Africa,32.0,runs,D Elgar,"YBK Jaiswal, RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, R Ashwin, SN Thakur, JJ Bumrah, Mohammed Siraj, M Prasidh Krishna"
1387604,2024-01-03,2024,Test,India,South Africa,India tour of South Africa,,"Newlands, Cape Town",Cape Town,Won,India,7.0,wickets,Mohammed Siraj,"YBK Jaiswal, RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, RA Jadeja, JJ Bumrah, Mohammed Siraj, M Prasidh Krishna, Mukesh Kumar"
1389399,2024-01-25,2024,Test,India,England,England tour of India,,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Lost,England,28.0,runs,OJ Pope,"YBK Jaiswal, RG Sharma, Shubman Gill, KL Rahul, SS Iyer, RA Jadeja, KS Bharat, R Ashwin, AR Patel, JJ Bumrah, Mohammed Siraj"
1389400,2024-02-02,2024,Test,India,England,England tour of India,,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Won,India,106.0,runs,JJ Bumrah,"YBK Jaiswal, RG Sharma, Shubman Gill, SS Iyer, RM Patidar, AR Patel, KS Bharat, R Ashwin, Kuldeep Yadav, JJ Bumrah, Mukesh Kumar"
1389401,2024-02-15,2024,Test,India,England,England tour of India,,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,Won,India,434.0,runs,RA Jadeja,"YBK Jaiswal, RG Sharma, Shubman Gill, RM Patidar, RA Jadeja, SN Khan, Kuldeep Yadav, Dhruv Jurel, R Ashwin, JJ Bumrah, Mohammed Siraj"
1389402,2024-02-23,2024,Test,India,England,England tour of India,,"JSCA International Stadium Complex, Ranchi",Ranchi,Won,India,5.0,wickets,Dhruv Jurel,"YBK Jaiswal, RG Sharma, Shubman Gill, RM Patidar, RA Jadeja, SN Khan, Dhruv Jurel, R Ashwin, Kuldeep Yadav, Akash Deep, Mohammed Siraj"
1389403,2024-03-07,2024,Test,India,England,England tour of India,,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Won,India,64.0,runs,Kuldeep Yadav,"YBK Jaiswal, RG Sharma, Shubman Gill, D Padikkal, SN Khan, RA Jadeja, Dhruv Jurel, R Ashwin, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1415708,2024-06-05,2024,T20I,India,Ireland,ICC Men's T20 World Cup,,"Nassau County International Cricket Stadium, New York",New York,Won,India,8.0,wickets,JJ Bumrah,"RG Sharma, V Kohli, RR Pant, SA Yadav, S Dube, HH Pandya, RA Jadeja, AR Patel, JJ Bumrah, Arshdeep Singh, Mohammed Siraj"
1415719,2024-06-09,2024,T20I,India,Pakistan,ICC Men's T20 World Cup,,"Nassau County International Cricket Stadium, New York",New York,Won,India,6.0,runs,JJ Bumrah,"RG Sharma, V Kohli, RR Pant, AR Patel, SA Yadav, S Dube, HH Pandya, RA Jadeja, Arshdeep Singh, JJ Bumrah, Mohammed Siraj"
1415725,2024-06-12,2024,T20I,India,United States of America,ICC Men's T20 World Cup,,"Nassau County International Cricket Stadium, New York",New York,Won,India,7.0,wickets,Arshdeep Singh,"RG Sharma, V Kohli, RR Pant, SA Yadav, S Dube, HH Pandya, RA Jadeja, AR Patel, Arshdeep Singh, JJ Bumrah, Mohammed Siraj"
1415747,2024-06-22,2024,T20I,India,Bangladesh,ICC Men's T20 World Cup,,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Won,India,50.0,runs,HH Pandya,"RG Sharma, V Kohli, RR Pant, SA Yadav, S Dube, HH Pandya, AR Patel, RA Jadeja, Arshdeep Singh, Kuldeep Yadav, JJ Bumrah"
1415751,2024-06-24,2024,T20I,India,Australia,ICC Men's T20 World Cup,,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Won,India,24.0,runs,RG Sharma,"RG Sharma, V Kohli, RR Pant, SA Yadav, S Dube, HH Pandya, RA Jadeja, AR Patel, Kuldeep Yadav, Arshdeep Singh, JJ Bumrah"
1415754,2024-06-27,2024,T20I,India,England,ICC Men's T20 World Cup,Semi Final,"Providence Stadium, Guyana",Providence,Won,India,68.0,runs,AR Patel,"RG Sharma, V Kohli, RR Pant, SA Yadav, HH Pandya, RA Jadeja, S Dube, AR Patel, Arshdeep Singh, Kuldeep Yadav, JJ Bumrah"
1415755,2024-06-29,2024,T20I,India,South Africa,ICC Men's T20 World Cup,Final,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Won,India,7.0,runs,V Kohli,"RG Sharma, V Kohli, RR Pant, SA Yadav, AR Patel, S Dube, HH Pandya, RA Jadeja, Kuldeep Yadav, Arshdeep Singh, JJ Bumrah"
1420223,2024-07-06,2024,T20I,India,Zimbabwe,India tour of Zimbabwe,,Harare Sports Club,Harare,Lost,Zimbabwe,13.0,runs,Sikandar Raza,"Abhishek Sharma, Shubman Gill, RD Gaikwad, R Parag, RK Singh, Dhruv Jurel, Washington Sundar, Ravi Bishnoi, Avesh Khan, Mukesh Kumar, KK Ahmed"
1420224,2024-07-07,2024,T20I,India,Zimbabwe,India tour of Zimbabwe,,Harare Sports Club,Harare,Won,India,100.0,runs,Abhishek Sharma,"Shubman Gill, Abhishek Sharma, RD Gaikwad, RK Singh, R Parag, B Sai Sudharsan, Dhruv Jurel, Washington Sundar, Ravi Bishnoi, Avesh Khan, Mukesh Kumar"
1420225,2024-07-10,2024,T20I,India,Zimbabwe,India tour of Zimbabwe,,Harare Sports Club,Harare,Won,India,23.0,runs,Washington Sundar,"YBK Jaiswal, Shubman Gill, Abhishek Sharma, RD Gaikwad, SV Samson, RK Singh, S Dube, Washington Sundar, Ravi Bishnoi, Avesh Khan, KK Ahmed"
1420226,2024-07-13,2024,T20I,India,Zimbabwe,India tour of Zimbabwe,,Harare Sports Club,Harare,Won,India,10.0,wickets,YBK Jaiswal,"YBK Jaiswal, Shubman Gill, Abhishek Sharma, RD Gaikwad, SV Samson, RK Singh, S Dube, Washington Sundar, Ravi Bishnoi, TU Deshpande, KK Ahmed"
1420227,2024-07-14,2024,T20I,India,Zimbabwe,India tour of Zimbabwe,,Harare Sports Club,Harare,Won,India,42.0,runs,S Dube,"YBK Jaiswal, Shubman Gill, Abhishek Sharma, SV Samson, R Parag, S Dube, RK Singh, Washington Sundar, Ravi Bishnoi, TU Deshpande, Mukesh Kumar"
1442987,2024-07-27,2024,T20I,India,Sri Lanka,India tour of Sri Lanka,,Pallekele International Cricket Stadium,Kandy,Won,India,43.0,runs,SA Yadav,"YBK Jaiswal, Shubman Gill, SA Yadav, RR Pant, HH Pandya, R Parag, RK Singh, AR Patel, Arshdeep Singh, Ravi Bishnoi, Mohammed Siraj"
1442988,2024-07-28,2024,T20I,India,Sri Lanka,India tour of Sri Lanka,,Pallekele International Cricket Stadium,Kandy,Won,India,7.0,wickets,Ravi Bishnoi,"YBK Jaiswal, SV Samson, SA Yadav, HH Pandya, RR Pant, R Parag, RK Singh, AR Patel, Arshdeep Singh, Ravi Bishnoi, Mohammed Siraj"
1442989,2024-07-30,2024,T20I,India,Sri Lanka,India tour of Sri Lanka,,Pallekele International Cricket Stadium,Kandy,Tie,,,,Washington Sundar,"YBK Jaiswal, Shubman Gill, SV Samson, RK Singh, SA Yadav, S Dube, R Parag, Washington Sundar, Ravi Bishnoi, Mohammed Siraj, KK Ahmed"
1442990,2024-08-02,2024,ODI,India,Sri Lanka,India tour of Sri Lanka,,"R Premadasa Stadium, Colombo",Colombo,Tie,,,,DN Wellalage,"RG Sharma, Shubman Gill, V Kohli, Washington Sundar, SS Iyer, KL Rahul, AR Patel, S Dube, Kuldeep Yadav, Mohammed Siraj, Arshdeep Singh"
1442991,2024-08-04,2024,ODI,India,Sri Lanka,India tour of Sri Lanka,,"R Premadasa Stadium, Colombo",Colombo,Lost,Sri Lanka,32.0,runs,JDF Vandersay,"RG Sharma, Shubman Gill, V Kohli, S Dube, AR Patel, SS Iyer, KL Rahul, Washington Sundar, Kuldeep Yadav, Mohammed Siraj, Arshdeep Singh"
1442992,2024-08-07,2024,ODI,India,Sri Lanka,India tour of Sri Lanka,,"R Premadasa Stadium, Colombo",Colombo,Lost,Sri Lanka,110.0,runs,WIA Fernando,"RG Sharma, Shubman Gill, V Kohli, RR Pant, SS Iyer, AR Patel, R Parag, S Dube, Washington Sundar, Kuldeep Yadav, Mohammed Siraj"
